1659.8358961876604, 0.005855855855855685
1653.5044569670179, 0.005041070482246779
1647.173750467035, 0.005041070482246779
1640.8437766877119, 0.005855855855855685
1634.5181992323471, 0.011559353471118028
1628.1860272910449, 0.009929782723900216
1621.8560535117217, 0.010744568097509122
1615.1447719010803, 0.05686142024377294
1615.5465959108708, 0.0343733439321674
1616.5929210129511, 0.024595919448860526
1617.6370479530526, 0.012374138844726934
1612.976944557232, 0.11014838367779523
1614.5442340483735, 0.09303789083200842
1614.5310450764985, 0.07837175410704811
1611.4459247387465, 0.167590752517223
1611.4301712445624, 0.15007286698463151
1611.4169822726874, 0.13540673025967132
1610.6989160261617, 0.11911102278749319
1609.356571777554, 0.1908121356650767
1607.233147305685, 0.1761459989401164
1607.21995833381, 0.1614798622151562
1607.206769361935, 0.1468137254901959
1606.138462640063, 0.1321475887652357
1605.0686904768713, 0.11585188129305757
1605.0531201628523, 0.09853769210386853
1598.2069446787564, 0.11198165076841526
1599.7758827913822, 0.0967044250132485
1596.6511955380054, 0.14192501324854256
1595.93166385016, 0.12399973502914663
1595.614762164831, 0.16270204027556956
1592.4395171859333, 0.15170243773184933
1592.4263282140585, 0.13703630100688913
1590.2985074182309, 0.11748145204027538
1591.3437334393218, 0.10648184949655515
1590.2660845290382, 0.0814271992580815
1588.8374624227488, 0.05718733439321655
1586.0043979919403, 0.03559552199258076
1579.6608688804124, 0.0213367779544249
1573.3257660564714, 0.016448065712771465
1566.9913959531898, 0.012374138844726934
1560.6584912912278, 0.009929782723900216
1554.3285175119047, 0.010744568097509122
1548.0000091739012, 0.01318892421833584
1541.6766298805153, 0.0213367779544249
1538.5273964850378, 0.039262056173820614
1536.080842202232, 0.05637254901960764
1532.7627166946888, 0.08203828828828819
1529.0709036506885, 0.08326046634870155
1528.3499065215237, 0.0637056173820878
1525.8725779710096, 0.04659512453630077
1525.8604880801242, 0.03315116587175404
1520.5750076012323, 0.022151563328033808
1514.247964704548, 0.026225490196078338
1510.7448272304257, 0.04170641229464733
1507.9905302705372, 0.1077040275569685
1507.972944974704, 0.08814917859035498
1507.959756002829, 0.07348304186539467
1507.9487651929333, 0.06126126126126108
1503.5089176274244, 0.2866308956014837
1503.913672519854, 0.26740196078431355
1503.9004835479789, 0.25273582405935324
1503.8872945761038, 0.23806968733439304
1503.874105604229, 0.22340355060943273
1503.8616493530137, 0.20955219925808155
1505.9660230877303, 0.2030339162692103
1499.6375147497265, 0.2054782723900369
1499.6243257778515, 0.1908121356650767
1499.6111368059767, 0.1761459989401164
1499.5979478341017, 0.1614798622151562
1499.5847588622266, 0.1468137254901959
1499.5715698903518, 0.1321475887652357
1499.5583809184768, 0.11748145204027538
1498.4911732775943, 0.10403749337572843
1497.4217674747326, 0.08814917859035498
1497.4085785028576, 0.07348304186539467
1496.3314791330688, 0.04903948065712749
